,area_title,area_name,zipcode,state,city,population,median_age,race_asian,race_white,race_black,race_native,race_islander,race_other,race_two,race_hispanic,average_household_income,family_households_total,family_poverty_pct,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,family_poverty
1786,"Tulsa, OK",TULSA,74015,Oklahoma,Fair Oaks; Tulsa; Owasso; Cato,8667,39,30,6075,143,900,0,0,991,528,76361,2376,10.1,1213,511,3042,944,2955,875
1787,"Tulsa, OK",TULSA,74021,Oklahoma,Tulsa; Owasso; Vera; Collinsvi,19641,36,242,15114,319,1529,0,53,1709,675,77614,5434,5.0,3967,1473,5695,1531,6972,982
1788,"Tulsa, OK",TULSA,74037,Oklahoma,Glenpool; Jenks; Tulsa,17715,35,622,13446,538,866,0,0,1173,1070,97174,4893,4.3,4836,2533,3560,974,5828,761
1789,"Tulsa, OK",TULSA,74055,Oklahoma,Tulsa; Valley Park; Limestone;,44415,35,1123,33094,1164,2665,56,73,3187,3053,87788,12073,4.5,10659,4263,11459,3064,14967,1998
1790,"Tulsa, OK",TULSA,74073,Oklahoma,Tulsa; Sand Springs; Turley; S,5754,38,199,4033,51,634,20,0,671,146,71546,1596,7.8,748,276,2175,765,1801,448
1791,"Tulsa, OK",TULSA,74103,Oklahoma,Tulsa,2061,33,35,1090,448,126,0,0,97,265,133608,44,0.0,199,117,713,463,568,0
1792,"Tulsa, OK",TULSA,74104,Oklahoma,Tulsa,11827,30,539,7896,670,347,0,49,884,1442,57809,2216,17.3,2743,2164,2247,1170,3500,2046
1793,"Tulsa, OK",TULSA,74105,Oklahoma,Tulsa,25562,41,266,19202,1822,871,0,12,1817,1572,92348,6162,11.2,7515,4575,4601,1559,7285,2862
1794,"Tulsa, OK",TULSA,74106,Oklahoma,Tulsa,17977,33,36,2312,11718,558,51,74,1559,1669,35542,4137,36.6,1528,844,6291,3613,5716,6579
1795,"Tulsa, OK",TULSA,74107,Oklahoma,Tulsa; Oakhurst; Sand Springs;,20000,34,170,12503,2103,1426,7,12,2062,1717,52328,5173,20.9,2400,940,7200,2680,6800,4180
1796,"Tulsa, OK",TULSA,74108,Oklahoma,Tulsa; Catoosa,7153,33,287,3939,597,473,0,9,549,1299,53304,1875,22.1,693,128,2567,1194,2553,1580
1797,"Tulsa, OK",TULSA,74110,Oklahoma,Tulsa,14785,30,82,4113,3045,638,70,82,1090,5665,35757,3159,37.4,680,384,5366,4864,3504,5529
1798,"Tulsa, OK",TULSA,74112,Oklahoma,Tulsa,20472,36,266,12206,1803,1101,0,9,1579,3508,50885,4777,12.8,3480,1412,5609,3009,6940,2620
1799,"Tulsa, OK",TULSA,74114,Oklahoma,Tulsa,16070,41,110,13129,655,462,0,24,876,814,111900,4158,4.7,5528,3197,2185,642,4515,755
1800,"Tulsa, OK",TULSA,74115,Oklahoma,Tulsa,23484,30,127,9120,3445,1107,0,18,2338,7329,42100,5361,27.0,1362,352,8829,6340,6599,6340
1801,"Tulsa, OK",TULSA,74116,Oklahoma,Catoosa; Tulsa,4238,29,77,1437,625,229,0,111,294,1465,53109,1014,27.8,322,59,1517,1055,1279,1178
1802,"Tulsa, OK",TULSA,74117,Oklahoma,Tulsa; Owasso,103,24,0,103,0,0,0,0,0,0,100944,28,0.0,0,0,60,0,42,0
1803,"Tulsa, OK",TULSA,74119,Oklahoma,Tulsa,3305,45,107,2464,248,144,8,0,192,142,54039,435,5.3,905,664,502,218,1014,175
1804,"Tulsa, OK",TULSA,74120,Oklahoma,Tulsa,4915,35,84,3107,294,207,0,0,476,747,83354,939,10.3,1322,747,948,427,1469,506
1805,"Tulsa, OK",TULSA,74126,Oklahoma,Sand Springs; Turley; Tulsa,10417,34,4,2493,5888,519,0,43,977,493,41675,2390,25.7,572,270,4229,2000,3343,2677
1806,"Tulsa, OK",TULSA,74127,Oklahoma,Tulsa; Sand Springs,15907,40,25,8065,4536,785,4,0,1330,1162,47483,3822,19.1,1908,1065,5599,2211,5122,3038
1807,"Tulsa, OK",TULSA,74128,Oklahoma,Tulsa,12620,33,339,5104,1446,311,62,0,853,4505,51239,2830,14.2,1022,365,4442,2751,4038,1792
1808,"Tulsa, OK",TULSA,74129,Oklahoma,Tulsa,19451,32,770,8210,2462,724,14,59,1205,6007,52090,4474,15.0,2159,914,6399,3948,6010,2917
1809,"Tulsa, OK",TULSA,74130,Oklahoma,Turley; Tulsa,2037,35,46,796,733,110,0,0,149,203,43869,484,21.1,126,50,810,460,588,429
1810,"Tulsa, OK",TULSA,74132,Oklahoma,Tulsa; Sapulpa; Jenks; Oakhurs,8922,38,246,6629,475,431,0,15,663,463,88325,2348,7.3,2426,1052,1989,562,2890,651
1811,"Tulsa, OK",TULSA,74133,Oklahoma,Tulsa; Bixby; Broken Arrow,46028,36,2663,31399,3751,1371,14,78,3028,3724,82657,11735,7.0,13854,6674,8423,2255,14774,3221
1812,"Tulsa, OK",TULSA,74134,Oklahoma,Tulsa; Broken Arrow,16427,34,1020,8114,1769,660,6,67,918,3873,67981,3999,12.6,2562,1034,4418,2677,5733,2069
1813,"Tulsa, OK",TULSA,74135,Oklahoma,Tulsa,20982,39,454,15014,1909,1007,0,10,1271,1317,66060,5190,12.2,5623,2643,4196,1720,6798,2559
1814,"Tulsa, OK",TULSA,74136,Oklahoma,Tulsa,31726,33,2419,18885,4759,1356,26,68,1851,2362,71886,6917,15.4,7582,4314,6472,2760,10628,4885
1815,"Tulsa, OK",TULSA,74137,Oklahoma,Tulsa; Jenks,28046,40,1886,21084,962,637,9,84,1169,2215,137587,7780,5.6,9647,6422,3337,1598,7039,1570
1816,"Tulsa, OK",TULSA,74145,Oklahoma,Tulsa,18284,36,376,10325,2315,815,116,46,1223,3068,59897,4509,11.8,3601,1188,4991,1992,6490,2157
1817,"Tulsa, OK",TULSA,74146,Oklahoma,Broken Arrow; Tulsa,16181,27,507,4998,2121,373,60,0,729,7393,44053,3514,23.3,1278,323,5857,4207,4498,3770
1818,"Tuscaloosa, AL",TUSCALOOSA,35401,Alabama,Northport; Tuscaloosa,36898,22,710,16292,18267,69,23,66,714,757,37130,5256,25.7,4317,3874,12250,7195,9261,9482
1819,"Tuscaloosa, AL",TUSCALOOSA,35404,Alabama,Cottondale; Holt; Tuscaloosa,22175,29,595,10361,9012,8,0,0,226,1973,54398,4359,17.0,3858,2195,7495,2483,6120,3769
1820,"Tuscaloosa, AL",TUSCALOOSA,35405,Alabama,Cottondale; Tuscaloosa,44106,32,533,19781,22529,37,44,10,277,895,66398,11047,10.3,9791,4895,11864,3925,13672,4542
1821,"Tuscaloosa, AL",TUSCALOOSA,35406,Alabama,Northport; Tuscaloosa,17040,38,1042,14205,1197,18,0,0,58,520,123526,4584,4.6,6270,5606,1278,613,3271,783
1822,"Tuscaloosa, AL",TUSCALOOSA,35444,Alabama,Brookwood; Tuscaloosa,4063,37,6,3796,136,8,0,0,36,81,57164,1078,10.9,410,97,1580,702,1271,442
1823,"Tuscaloosa, AL",TUSCALOOSA,35446,Alabama,Tuscaloosa,1970,35,0,1686,212,0,0,0,0,72,60468,510,12.5,110,41,841,346,630,246
1824,"Tuscaloosa, AL",TUSCALOOSA,35452,Alabama,Northport; Coker; Tuscaloosa,3181,41,0,2671,106,1,0,0,114,289,80344,894,8.8,213,209,1240,547,970,279
1825,"Tuscaloosa, AL",TUSCALOOSA,35456,Alabama,Tuscaloosa,3403,45,0,2814,486,9,0,24,29,41,63092,858,6.4,289,98,1405,541,1068,217
1826,"Tuscaloosa, AL",TUSCALOOSA,35473,Alabama,Northport; Tuscaloosa,16571,35,53,12210,3604,0,0,0,40,664,67752,4269,7.7,3413,2435,4573,1640,4490,1275
1827,"Tuscaloosa, AL",TUSCALOOSA,35475,Alabama,Northport; Tuscaloosa,15642,36,127,13747,779,0,0,0,162,827,86301,4230,3.2,2784,1923,4583,1157,5177,500
1828,"Tuscaloosa, AL",TUSCALOOSA,35476,Alabama,Northport; Tuscaloosa,7408,33,20,3643,3414,73,0,0,63,195,45464,1751,23.6,1007,614,2333,1044,2407,1748
1829,"Tuscaloosa, AL",TUSCALOOSA,35401,Alabama,Northport; Tuscaloosa,36898,22,710,16292,18267,69,23,66,714,757,37130,5256,25.7,4317,3874,12250,7195,9261,9482
1830,"Tuscaloosa, AL",TUSCALOOSA,35404,Alabama,Cottondale; Holt; Tuscaloosa,22175,29,595,10361,9012,8,0,0,226,1973,54398,4359,17.0,3858,2195,7495,2483,6120,3769
1831,"Tuscaloosa, AL",TUSCALOOSA,35405,Alabama,Cottondale; Tuscaloosa,44106,32,533,19781,22529,37,44,10,277,895,66398,11047,10.3,9791,4895,11864,3925,13672,4542
1832,"Tuscaloosa, AL",TUSCALOOSA,35406,Alabama,Northport; Tuscaloosa,17040,38,1042,14205,1197,18,0,0,58,520,123526,4584,4.6,6270,5606,1278,613,3271,783
1833,"Tuscaloosa, AL",TUSCALOOSA,35444,Alabama,Brookwood; Tuscaloosa,4063,37,6,3796,136,8,0,0,36,81,57164,1078,10.9,410,97,1580,702,1271,442
1834,"Tuscaloosa, AL",TUSCALOOSA,35446,Alabama,Tuscaloosa,1970,35,0,1686,212,0,0,0,0,72,60468,510,12.5,110,41,841,346,630,246
1835,"Tuscaloosa, AL",TUSCALOOSA,35452,Alabama,Northport; Coker; Tuscaloosa,3181,41,0,2671,106,1,0,0,114,289,80344,894,8.8,213,209,1240,547,970,279
1836,"Tuscaloosa, AL",TUSCALOOSA,35456,Alabama,Tuscaloosa,3403,45,0,2814,486,9,0,24,29,41,63092,858,6.4,289,98,1405,541,1068,217
1837,"Tuscaloosa, AL",TUSCALOOSA,35473,Alabama,Northport; Tuscaloosa,16571,35,53,12210,3604,0,0,0,40,664,67752,4269,7.7,3413,2435,4573,1640,4490,1275
1838,"Tuscaloosa, AL",TUSCALOOSA,35475,Alabama,Northport; Tuscaloosa,15642,36,127,13747,779,0,0,0,162,827,86301,4230,3.2,2784,1923,4583,1157,5177,500
1839,"Tuscaloosa, AL",TUSCALOOSA,35476,Alabama,Northport; Tuscaloosa,7408,33,20,3643,3414,73,0,0,63,195,45464,1751,23.6,1007,614,2333,1044,2407,1748
1840,"Tuscaloosa, AL",TUSCALOOSA,35401,Alabama,Northport; Tuscaloosa,36898,22,710,16292,18267,69,23,66,714,757,37130,5256,25.7,4317,3874,12250,7195,9261,9482
1841,"Tuscaloosa, AL",TUSCALOOSA,35404,Alabama,Cottondale; Holt; Tuscaloosa,22175,29,595,10361,9012,8,0,0,226,1973,54398,4359,17.0,3858,2195,7495,2483,6120,3769
1842,"Tuscaloosa, AL",TUSCALOOSA,35405,Alabama,Cottondale; Tuscaloosa,44106,32,533,19781,22529,37,44,10,277,895,66398,11047,10.3,9791,4895,11864,3925,13672,4542
1843,"Tuscaloosa, AL",TUSCALOOSA,35406,Alabama,Northport; Tuscaloosa,17040,38,1042,14205,1197,18,0,0,58,520,123526,4584,4.6,6270,5606,1278,613,3271,783
1844,"Tuscaloosa, AL",TUSCALOOSA,35444,Alabama,Brookwood; Tuscaloosa,4063,37,6,3796,136,8,0,0,36,81,57164,1078,10.9,410,97,1580,702,1271,442
1845,"Tuscaloosa, AL",TUSCALOOSA,35446,Alabama,Tuscaloosa,1970,35,0,1686,212,0,0,0,0,72,60468,510,12.5,110,41,841,346,630,246
1846,"Tuscaloosa, AL",TUSCALOOSA,35452,Alabama,Northport; Coker; Tuscaloosa,3181,41,0,2671,106,1,0,0,114,289,80344,894,8.8,213,209,1240,547,970,279
1847,"Tuscaloosa, AL",TUSCALOOSA,35456,Alabama,Tuscaloosa,3403,45,0,2814,486,9,0,24,29,41,63092,858,6.4,289,98,1405,541,1068,217
1848,"Tuscaloosa, AL",TUSCALOOSA,35473,Alabama,Northport; Tuscaloosa,16571,35,53,12210,3604,0,0,0,40,664,67752,4269,7.7,3413,2435,4573,1640,4490,1275
1849,"Tuscaloosa, AL",TUSCALOOSA,35475,Alabama,Northport; Tuscaloosa,15642,36,127,13747,779,0,0,0,162,827,86301,4230,3.2,2784,1923,4583,1157,5177,500
1850,"Tuscaloosa, AL",TUSCALOOSA,35476,Alabama,Northport; Tuscaloosa,7408,33,20,3643,3414,73,0,0,63,195,45464,1751,23.6,1007,614,2333,1044,2407,1748
1851,"Twin Falls, ID",TWIN FALLS,83301,Idaho,Hollister; Twin Falls,55237,33,1235,43638,518,531,46,0,599,8670,59785,14203,12.0,7180,3756,15797,5965,22536,6628
1852,"Twin Falls, ID",TWIN FALLS,83341,Idaho,Kimberly; Twin Falls,7765,33,31,6709,0,5,7,2,92,919,70894,2059,6.0,947,667,2213,675,3261,465
1853,"Tyler, TX",TYLER,75701,Texas,Tyler,34876,33,598,19860,7440,89,12,29,442,6406,66255,7532,12.8,6312,2929,7847,4812,12938,4464
1854,"Tyler, TX",TYLER,75702,Texas,Tyler,28270,30,51,2953,11170,92,0,73,197,13734,41677,5364,29.2,1611,424,7237,10431,8565,8254
1855,"Tyler, TX",TYLER,75703,Texas,Tyler; Bullard; Noonday,40868,37,1588,28444,6273,108,184,15,771,3485,84543,10158,5.5,10217,5312,7111,2574,15611,2247
1856,"Tyler, TX",TYLER,75704,Texas,Tyler,9974,37,46,4246,1816,4,0,0,15,3847,48022,2390,21.0,578,309,3560,2453,3062,2094
1857,"Tyler, TX",TYLER,75706,Texas,Tyler; Lindale,9793,33,44,4628,2303,0,0,0,11,2807,58727,1982,11.5,793,97,2164,2761,3975,1126
1858,"Tyler, TX",TYLER,75707,Texas,New Chapel Hill; Tyler,14565,36,331,11105,1088,3,0,0,74,1964,78888,3714,9.0,3044,1558,3524,1150,5301,1310
1859,"Tyler, TX",TYLER,75708,Texas,Tyler,7709,31,6,2927,1012,62,0,0,0,3702,44658,1802,17.4,524,131,2675,2412,1958,1341
1860,"Tyler, TX",TYLER,75709,Texas,Tyler,5046,41,241,2798,1355,38,0,0,66,548,85736,1190,7.7,756,731,1730,469,1357,388
1861,"Tyler, TX",TYLER,75762,Texas,Noonday; Tyler,12986,34,117,10443,1125,89,0,55,355,802,92369,3809,4.5,3649,1532,2493,831,4493,584
1862,"Tyler, TX",TYLER,75791,Texas,Whitehouse; Tyler,13268,37,180,11049,441,31,35,0,167,1365,77400,3716,8.4,2640,1393,2666,1578,4988,1114
1863,"Urban Honolulu, HI",URBAN HONOLULU,96813,Hawaii,Urban Honolulu,23449,42,10998,3437,333,26,3133,19,4217,1286,96950,5477,6.4,6331,3986,4924,1852,6331,1500
1864,"Urban Honolulu, HI",URBAN HONOLULU,96814,Hawaii,Urban Honolulu,19775,46,12369,3493,255,37,952,0,1858,811,83712,4813,8.4,6051,3460,3717,1443,5121,1661
1865,"Urban Honolulu, HI",URBAN HONOLULU,96815,Hawaii,Urban Honolulu,25611,45,10131,9518,467,33,1047,112,2634,1669,83397,5723,5.3,7222,4097,4763,1562,7990,1357
1866,"Urban Honolulu, HI",URBAN HONOLULU,96816,Hawaii,East Honolulu; Urban Honolulu,50518,46,27606,8674,261,58,2471,32,8573,2843,114533,11651,3.5,13892,8335,11316,3687,13286,1768
1867,"Urban Honolulu, HI",URBAN HONOLULU,96817,Hawaii,Urban Honolulu,57160,43,34936,5114,583,31,4310,0,7577,4609,81675,12153,12.9,11260,5601,14975,12003,13261,7373
1868,"Urban Honolulu, HI",URBAN HONOLULU,96819,Hawaii,Urban Honolulu,54368,38,31017,3420,686,19,7227,7,7126,4866,100539,9996,9.5,7230,2283,18213,10764,15875,5164
1869,"Urban Honolulu, HI",URBAN HONOLULU,96821,Hawaii,East Honolulu; Urban Honolulu,18806,50,10464,3740,26,15,607,29,3241,684,159821,4908,1.9,6149,4964,2820,620,4231,357
1870,"Urban Honolulu, HI",URBAN HONOLULU,96822,Hawaii,Urban Honolulu,46999,41,24150,9227,365,12,3163,15,7565,2502,95551,9838,6.0,12736,10433,9399,2114,12313,2819
1871,"Urban Honolulu, HI",URBAN HONOLULU,96826,Hawaii,Urban Honolulu,31694,41,17858,4311,348,5,2923,85,4502,1662,63501,6724,9.6,7353,3644,8113,3613,8937,3042
1873,"Urban Honolulu, HI",URBAN HONOLULU,96853,Hawaii,Hickam Housing; Urban Honolulu,595,22,30,388,84,11,0,0,9,73,-1,0,0.0,60,0,422,0,112,0
1874,"Urban Honolulu, HI",URBAN HONOLULU,96859,Hawaii,Urban Honolulu,119,24,19,56,18,0,0,0,0,26,-1,0,0.0,29,0,89,0,0,0
1875,"Valdosta, GA",VALDOSTA,31601,Georgia,Dasher; Remerton; Valdosta,33607,29,175,11318,19718,17,0,11,444,1924,38491,6954,35.1,2890,1545,11157,8872,9107,11796
1876,"Valdosta, GA",VALDOSTA,31602,Georgia,Remerton; Valdosta,35141,29,1063,19780,12000,53,0,63,502,1680,61137,7403,10.2,5868,4533,10963,3795,9944,3584
1877,"Valdosta, GA",VALDOSTA,31605,Georgia,Valdosta; Moody AFB,21818,30,629,12786,5981,53,15,86,751,1517,66669,5646,12.2,4734,3272,4756,1614,7439,2661
1878,"Valdosta, GA",VALDOSTA,31606,Georgia,Dasher; Valdosta,4115,32,57,3066,771,0,0,0,95,126,53211,935,18.6,279,168,1325,1057,1283,765
1879,"Valdosta, GA",VALDOSTA,31698,Georgia,Valdosta,742,19,7,306,356,0,12,0,36,25,-1,0,0.0,0,0,0,0,742,0
1880,"Victoria, TX",VICTORIA,77901,Texas,Victoria,43424,32,391,11547,3634,33,0,66,419,27334,59670,9911,17.5,3908,1910,15068,10421,12115,7599
1881,"Victoria, TX",VICTORIA,77904,Texas,Victoria,27570,39,576,17412,904,43,0,97,615,7923,97692,7382,5.8,5762,2784,6616,2233,10173,1599
1882,"Victoria, TX",VICTORIA,77905,Texas,Victoria; Placedo; Quail Creek,14326,42,4,9722,517,0,0,8,145,3930,82701,4039,4.3,1633,730,4770,1962,5214,616
1883,"Victoria, TX",VICTORIA,77968,Texas,Inez; Victoria,3054,39,0,2522,0,0,0,0,0,532,85215,901,8.2,513,225,983,174,1157,250
1884,"Waco, TX",WACO,76633,Texas,China Spring; Waco,5346,40,0,4692,54,0,0,0,150,450,99001,1496,4.3,1256,486,1325,288,1994,229
1885,"Waco, TX",WACO,76638,Texas,Crawford; Waco,3081,44,0,2617,148,9,0,0,33,274,98201,889,4.4,594,412,782,154,1136,135
1886,"Waco, TX",WACO,76640,Texas,Lacy-Lakeview; Leroy; Waco; Ro,2816,44,25,2472,97,0,0,0,14,208,47925,716,18.4,208,121,1008,543,934,518
1887,"Waco, TX",WACO,76643,Texas,Hewitt; Robinson; Waco,14253,38,345,10397,789,22,0,0,145,2555,87915,4024,2.8,3107,1525,3278,1140,5188,399
1888,"Waco, TX",WACO,76657,Texas,McGregor; Waco,9663,39,176,6420,499,0,0,0,207,2361,96986,2578,2.5,1671,1265,2483,869,3362,241
1889,"Waco, TX",WACO,76701,Texas,Waco,1906,27,23,1073,324,20,0,0,18,448,54524,216,5.1,316,192,575,272,548,97
1890,"Waco, TX",WACO,76704,Texas,Waco,7825,32,0,784,5736,0,0,0,70,1235,30953,1713,38.5,399,211,3114,1361,2738,3012
1891,"Waco, TX",WACO,76706,Texas,Hewitt; Robinson; Waco,36680,22,1024,20068,4981,22,19,92,482,9992,48578,6917,18.4,4144,2751,11077,7299,11370,6749
1892,"Waco, TX",WACO,76707,Texas,Waco,16256,28,86,3716,4150,26,8,7,212,8051,40593,3702,28.4,1219,764,4811,5364,4112,4616
1893,"Waco, TX",WACO,76708,Texas,Waco; China Spring,27160,33,554,12675,3681,39,0,5,522,9684,62173,6512,14.0,3530,1738,7577,5323,8962,3802
1894,"Waco, TX",WACO,76710,Texas,Woodway; Waco,24415,35,267,13139,4727,21,0,78,358,5825,64648,6032,11.8,4345,2392,7104,2465,8105,2880
1895,"Waco, TX",WACO,76711,Texas,Beverly Hills; Waco; Robinson,9671,31,106,2411,972,7,0,12,89,6074,60584,2294,20.1,831,319,2582,3404,2533,1943
1896,"Waco, TX",WACO,76798,Texas,Waco,1599,19,103,1026,140,11,0,0,51,268,-1,0,0.0,0,0,0,0,1599,0
1897,"Walla Walla, WA",WALLA WALLA,99324,Washington,Garrett; Walla Walla; College ,9770,37,96,7527,71,58,18,46,298,1656,56733,2289,8.20,2178,1152,1270,977,4191,801
1898,"Warner Robins, GA",WARNER ROBINS,31005,Georgia,Warner Robins,17524,34,178,11593,4087,63,0,41,343,1219,84414,4848,10.0,2891,2102,4608,946,6974,1752
1899,"Warner Robins, GA",WARNER ROBINS,31028,Georgia,Centerville; Warner Robins,6137,38,288,4090,1389,0,0,0,186,184,76479,1590,3.5,920,681,1558,650,2332,214
1900,"Warner Robins, GA",WARNER ROBINS,31030,Georgia,Fort Valley; Warner Robins; Pe,17994,32,263,6330,9458,0,0,0,161,1782,53181,4076,19.4,2087,1655,5218,3436,5614,3490
1901,"Warner Robins, GA",WARNER ROBINS,31047,Georgia,Warner Robins; Perry,13530,37,415,9102,2814,115,0,0,417,667,91751,3736,6.2,2638,1677,3044,1028,5127,838
1902,"Warner Robins, GA",WARNER ROBINS,31088,Georgia,Warner Robins,51994,34,2506,29156,14110,84,0,319,1598,4221,72646,13377,13.6,9202,6187,13726,3951,18977,7071
1903,"Warner Robins, GA",WARNER ROBINS,31093,Georgia,Centerville; Warner Robins,30510,35,762,13990,13051,88,0,35,330,2254,50694,7965,24.1,3020,1617,10617,4729,10556,7352
1904,"Warner Robins, GA",WARNER ROBINS,31098,Georgia,Warner Robins; Robins AFB,3342,24,88,1702,1150,11,0,6,210,175,67316,757,11.5,564,494,935,66,1279,384
1905,"Wausau, WI",WAUSAU,54177,Wisconsin,Wausaukee,2919,53,4,2856,3,15,0,0,37,4,51075,882,10.50,376,87,1278,338,834,306
1906,"Wenatchee, WA",WENATCHEE,98801,Washington,Wenatchee; Sunnyslope; South W,43242,36,303,28473,215,505,40,0,901,12805,75390,9900,8.90,6702,4843,11372,7437,12929,3848
1907,"Wenatchee, WA",WENATCHEE,98802,Washington,Rock Island; East Wenatchee,29788,37,263,20554,56,161,28,45,746,7935,72157,8150,9.40,4110,2055,8340,4587,10693,2800
1908,"Wichita, KS",WICHITA,67037,Kansas,Haysville; Wichita; Derby; McC,28216,38,746,24222,573,154,0,0,901,1620,85305,7861,4.3,7928,3301,6263,1043,9706,1213
1909,"Wichita, KS",WICHITA,67052,Kansas,Wichita; Goddard,8886,32,63,7689,66,16,14,0,281,757,95385,2124,7.7,2203,1039,1928,719,2985,684
1910,"Wichita, KS",WICHITA,67067,Kansas,Bel Aire; Wichita; Kechi,1904,39,20,1673,52,39,0,0,41,79,93354,571,4.0,481,239,456,83,641,76
1911,"Wichita, KS",WICHITA,67101,Kansas,Maize; Wichita,5097,27,35,4002,0,82,0,0,302,676,91575,1389,10.3,754,820,1197,81,2242,524
1912,"Wichita, KS",WICHITA,67106,Kansas,Wichita; Milton,279,47,0,276,0,0,0,0,0,3,92563,89,23.6,3,36,102,30,105,65
1913,"Wichita, KS",WICHITA,67149,Kansas,Viola; Wichita,933,47,0,918,0,4,0,0,9,2,91609,256,0.4,191,82,317,48,294,3
1914,"Wichita, KS",WICHITA,67202,Kansas,Wichita,1587,33,22,1293,132,5,0,0,34,101,50322,145,11.7,342,314,382,99,449,185
1915,"Wichita, KS",WICHITA,67203,Kansas,Wichita,28924,36,482,17922,1548,237,0,11,959,7765,50691,6205,11.2,4772,2227,8098,4888,8937,3239
1916,"Wichita, KS",WICHITA,67204,Kansas,Wichita; Valley Center; Park C,21748,37,560,11362,1093,75,0,9,448,8201,60246,5262,10.9,3218,1544,6459,4197,6328,2370
1917,"Wichita, KS",WICHITA,67205,Kansas,Maize; Wichita,18850,39,1089,15772,90,89,0,0,313,1497,116811,4947,2.6,6032,3449,3619,942,4806,490
1918,"Wichita, KS",WICHITA,67206,Kansas,Wichita; Eastborough,16227,44,697,13117,986,99,73,35,399,821,118947,4225,4.5,5354,4300,2385,632,3586,730
1919,"Wichita, KS",WICHITA,67207,Kansas,Wichita; Eastborough,28828,31,4225,14449,5064,114,0,86,1546,3344,61694,6653,12.9,5390,2853,8331,3286,8965,3718
1920,"Wichita, KS",WICHITA,67208,Kansas,Wichita; Eastborough,17969,33,715,9733,5040,197,0,34,674,1576,62394,4038,12.7,3953,2551,3234,1473,6756,2282
1921,"Wichita, KS",WICHITA,67209,Kansas,Wichita,13985,35,258,11984,362,60,21,0,333,967,76050,3592,5.8,3090,1664,3775,895,4545,811
1922,"Wichita, KS",WICHITA,67210,Kansas,Wichita; McConnell AFB,9884,26,1292,4429,1339,0,0,38,484,2302,51940,2353,19.7,1205,543,2451,2421,3261,1947
1923,"Wichita, KS",WICHITA,67211,Kansas,Wichita,19636,32,515,10194,1973,148,0,21,1359,5426,38637,4139,30.0,1786,667,7088,4123,5969,5890
1924,"Wichita, KS",WICHITA,67212,Kansas,Wichita,44811,38,804,35704,1507,190,0,7,1788,4811,68494,11448,5.9,10620,4257,10665,2912,16356,2643
1925,"Wichita, KS",WICHITA,67213,Kansas,Wichita,23330,31,229,13350,1584,103,0,0,744,7320,41101,4860,24.9,2169,886,8678,5015,6579,5809
1926,"Wichita, KS",WICHITA,67214,Kansas,Wichita,14666,32,381,3181,6501,94,15,10,579,3905,30866,2885,32.8,1026,527,4399,3886,4810,4810
1927,"Wichita, KS",WICHITA,67215,Kansas,Wichita,6017,33,530,4907,41,63,0,18,95,363,87301,1665,3.8,1371,379,1371,499,2400,228
1928,"Wichita, KS",WICHITA,67216,Kansas,Haysville; Wichita; Oaklawn-Su,23701,33,1395,14405,1597,149,0,0,728,5427,46545,5670,17.5,1564,545,9409,4597,7584,4147
1929,"Wichita, KS",WICHITA,67217,Kansas,Haysville; Wichita,30567,33,990,21977,1721,394,0,18,1360,4107,53304,7921,17.9,2537,1039,11156,4218,11615,5471
1930,"Wichita, KS",WICHITA,67218,Kansas,Wichita,22528,33,1040,12369,4080,270,0,36,768,3965,50569,4985,20.4,3627,1892,6420,3041,7524,4595
1931,"Wichita, KS",WICHITA,67219,Kansas,Wichita; Kechi; Park City,12948,31,717,6215,3497,116,0,20,306,2077,59620,3123,16.5,2045,1061,3767,1968,4117,2136
1932,"Wichita, KS",WICHITA,67220,Kansas,Bel Aire; Wichita,13711,33,1773,7354,3007,79,0,59,426,1013,63807,3131,5.1,3427,2413,2659,1042,4154,699
1933,"Wichita, KS",WICHITA,67223,Kansas,Maize; Wichita,636,44,0,636,0,0,0,0,0,0,103447,199,7.5,97,115,122,8,291,47
1934,"Wichita, KS",WICHITA,67226,Kansas,Bel Aire; Wichita,19172,37,1091,14136,2019,16,0,62,688,1160,98041,5252,4.2,6365,4467,2396,479,5483,805
1935,"Wichita, KS",WICHITA,67227,Kansas,Wichita,327,43,0,327,0,0,0,0,0,0,107165,83,7.2,90,26,38,44,127,23
1936,"Wichita, KS",WICHITA,67228,Kansas,Wichita,2651,31,246,2033,89,2,0,0,122,159,167090,699,3.0,1203,686,188,0,569,79
1937,"Wichita, KS",WICHITA,67230,Kansas,Wichita; Andover,11046,43,1148,8837,536,51,0,0,212,262,162248,3234,2.2,4263,2662,1480,198,2430,243
1938,"Wichita, KS",WICHITA,67232,Kansas,Wichita,623,32,0,568,0,0,0,0,0,55,98123,169,18.9,58,58,106,85,313,117
1939,"Wichita, KS",WICHITA,67235,Kansas,Wichita,12649,36,619,10999,85,13,0,0,284,649,113674,3599,1.1,4174,2238,1758,569,3895,139
1941,"Wichita Falls, TX",WICHITA FALLS,76301,Texas,Wichita Falls,15632,35,147,7144,2891,116,0,36,371,4927,37617,3621,30.0,1422,515,5502,3642,4548,4689
1942,"Wichita Falls, TX",WICHITA FALLS,76302,Texas,Wichita Falls,13725,32,135,9624,1220,119,26,51,283,2267,57780,3562,20.9,2196,823,3952,1674,5064,2868
