,o_group,area_title,occ_title,tot_emp,sum_area_occupations,jobs_1000,istech,area_name,population,median_age,average_income,family_poverty,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,race_asian,race_white,race_black,race_hispanic,race_native,race_islander,race_two,race_other
2753,major,"Missoula, MT",Computer and Mathematical Occupations,1340,59120,14,1,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2754,major,"Missoula, MT",Architecture and Engineering Occupations,890,59120,9,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2755,major,"Missoula, MT","Life, Physical, and Social Science Occupations",1260,59120,13,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2756,major,"Missoula, MT",Community and Social Service Occupations,1230,59120,13,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2757,major,"Missoula, MT",Legal Occupations,680,59120,7,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2758,major,"Missoula, MT",Educational Instruction and Library Occupations,3610,59120,37,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2759,major,"Missoula, MT","Arts, Design, Entertainment, Sports, and Media Occupations",1330,59120,14,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2760,major,"Missoula, MT",Healthcare Practitioners and Technical Occupations,3860,59120,40,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2761,major,"Missoula, MT",Healthcare Support Occupations,2940,59120,31,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2762,major,"Missoula, MT",Protective Service Occupations,860,59120,9,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2763,major,"Missoula, MT",Food Preparation and Serving Related Occupations,6390,59120,66,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2764,major,"Missoula, MT",Building and Grounds Cleaning and Maintenance Occupations,2230,59120,23,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2765,major,"Missoula, MT",Personal Care and Service Occupations,1430,59120,15,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2766,major,"Missoula, MT",Sales and Related Occupations,6010,59120,62,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2767,major,"Missoula, MT",Office and Administrative Support Occupations,8150,59120,85,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2768,major,"Missoula, MT","Farming, Fishing, and Forestry Occupations",220,59120,2,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2769,major,"Missoula, MT",Construction and Extraction Occupations,2680,59120,28,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2770,major,"Missoula, MT","Installation, Maintenance, and Repair Occupations",2720,59120,28,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2771,major,"Missoula, MT",Production Occupations,1890,59120,20,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2772,major,"Missoula, MT",Transportation and Material Moving Occupations,3750,59120,39,0,"Missoula, MT",96393,36,73833,9285,25566,17173,18900,4656,30097,1428,86428,406,3027,2314,17,2733,40
2773,major,"Mobile, AL",Management Occupations,7740,167420,8,1,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2774,major,"Mobile, AL",Business and Financial Operations Occupations,6430,167420,7,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2775,major,"Mobile, AL",Computer and Mathematical Occupations,3310,167420,4,1,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2776,major,"Mobile, AL",Architecture and Engineering Occupations,3250,167420,4,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2777,major,"Mobile, AL",Community and Social Service Occupations,1900,167420,2,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2778,major,"Mobile, AL",Educational Instruction and Library Occupations,6010,167420,7,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2779,major,"Mobile, AL","Arts, Design, Entertainment, Sports, and Media Occupations",1580,167420,2,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2780,major,"Mobile, AL",Healthcare Practitioners and Technical Occupations,12550,167420,14,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2781,major,"Mobile, AL",Healthcare Support Occupations,6070,167420,7,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2782,major,"Mobile, AL",Protective Service Occupations,3690,167420,4,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2783,major,"Mobile, AL",Food Preparation and Serving Related Occupations,13800,167420,15,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2784,major,"Mobile, AL",Building and Grounds Cleaning and Maintenance Occupations,5260,167420,6,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2785,major,"Mobile, AL",Personal Care and Service Occupations,3140,167420,3,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2786,major,"Mobile, AL",Sales and Related Occupations,18420,167420,20,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2787,major,"Mobile, AL",Office and Administrative Support Occupations,24190,167420,26,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2788,major,"Mobile, AL",Construction and Extraction Occupations,10160,167420,11,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2789,major,"Mobile, AL","Installation, Maintenance, and Repair Occupations",9970,167420,11,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2790,major,"Mobile, AL",Production Occupations,14020,167420,15,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2791,major,"Mobile, AL",Transportation and Material Moving Occupations,15930,167420,17,0,"Mobile, AL",923391,36,54361,149679,158484,84891,283338,108633,287385,15342,479103,383676,27315,1941,96,14019,1899
2792,major,"Modesto, CA",Management Occupations,7910,179530,35,1,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2793,major,"Modesto, CA",Business and Financial Operations Occupations,5600,179530,25,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2794,major,"Modesto, CA",Computer and Mathematical Occupations,1740,179530,8,1,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2795,major,"Modesto, CA",Architecture and Engineering Occupations,1270,179530,6,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2796,major,"Modesto, CA","Life, Physical, and Social Science Occupations",1190,179530,5,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2797,major,"Modesto, CA",Community and Social Service Occupations,4710,179530,21,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2798,major,"Modesto, CA",Legal Occupations,750,179530,3,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2799,major,"Modesto, CA",Educational Instruction and Library Occupations,14740,179530,66,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2800,major,"Modesto, CA","Arts, Design, Entertainment, Sports, and Media Occupations",1170,179530,5,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2801,major,"Modesto, CA",Healthcare Practitioners and Technical Occupations,11560,179530,51,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2802,major,"Modesto, CA",Healthcare Support Occupations,9580,179530,43,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2803,major,"Modesto, CA",Protective Service Occupations,3050,179530,14,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2804,major,"Modesto, CA",Food Preparation and Serving Related Occupations,14840,179530,66,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2805,major,"Modesto, CA",Building and Grounds Cleaning and Maintenance Occupations,4660,179530,21,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2806,major,"Modesto, CA",Personal Care and Service Occupations,3380,179530,15,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2807,major,"Modesto, CA",Sales and Related Occupations,18030,179530,80,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2808,major,"Modesto, CA",Office and Administrative Support Occupations,20420,179530,91,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2809,major,"Modesto, CA","Farming, Fishing, and Forestry Occupations",7630,179530,34,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2810,major,"Modesto, CA",Construction and Extraction Occupations,7750,179530,34,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2811,major,"Modesto, CA","Installation, Maintenance, and Repair Occupations",7300,179530,32,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2812,major,"Modesto, CA",Production Occupations,12170,179530,54,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2813,major,"Modesto, CA",Transportation and Material Moving Occupations,20080,179530,89,0,"Modesto, CA",225009,34,70121,27029,29120,14519,61818,37974,81529,15110,106922,8780,83264,1149,2701,6673,410
2814,major,"Monroe, LA",Management Occupations,3030,62050,21,1,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2815,major,"Monroe, LA",Business and Financial Operations Occupations,2880,62050,20,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2816,major,"Monroe, LA",Computer and Mathematical Occupations,580,62050,4,1,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2817,major,"Monroe, LA",Architecture and Engineering Occupations,820,62050,6,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2818,major,"Monroe, LA","Life, Physical, and Social Science Occupations",210,62050,1,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2819,major,"Monroe, LA",Community and Social Service Occupations,1540,62050,11,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2820,major,"Monroe, LA",Legal Occupations,460,62050,3,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2821,major,"Monroe, LA",Educational Instruction and Library Occupations,5200,62050,36,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2822,major,"Monroe, LA","Arts, Design, Entertainment, Sports, and Media Occupations",620,62050,4,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2823,major,"Monroe, LA",Healthcare Practitioners and Technical Occupations,6160,62050,43,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2824,major,"Monroe, LA",Healthcare Support Occupations,5510,62050,39,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2825,major,"Monroe, LA",Food Preparation and Serving Related Occupations,5650,62050,40,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2826,major,"Monroe, LA",Building and Grounds Cleaning and Maintenance Occupations,1970,62050,14,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2827,major,"Monroe, LA",Personal Care and Service Occupations,1500,62050,11,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2828,major,"Monroe, LA",Office and Administrative Support Occupations,10230,62050,72,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2829,major,"Monroe, LA",Construction and Extraction Occupations,2710,62050,19,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2830,major,"Monroe, LA","Installation, Maintenance, and Repair Occupations",2970,62050,21,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2831,major,"Monroe, LA",Production Occupations,4170,62050,29,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2832,major,"Monroe, LA",Transportation and Material Moving Occupations,5840,62050,41,0,"Monroe, LA",142595,32,47925,30504,23048,12092,47451,21039,38937,1587,78827,57370,3160,349,0,1217,85
2833,major,"Monroe, MI",Management Occupations,1520,34900,28,1,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2834,major,"Monroe, MI",Business and Financial Operations Occupations,1120,34900,21,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2835,major,"Monroe, MI",Computer and Mathematical Occupations,280,34900,5,1,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2836,major,"Monroe, MI",Architecture and Engineering Occupations,1220,34900,22,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2837,major,"Monroe, MI","Life, Physical, and Social Science Occupations",250,34900,5,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2838,major,"Monroe, MI",Community and Social Service Occupations,480,34900,9,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2839,major,"Monroe, MI",Legal Occupations,100,34900,2,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2840,major,"Monroe, MI",Educational Instruction and Library Occupations,2140,34900,39,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2841,major,"Monroe, MI","Arts, Design, Entertainment, Sports, and Media Occupations",380,34900,7,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2842,major,"Monroe, MI",Healthcare Practitioners and Technical Occupations,1480,34900,27,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2843,major,"Monroe, MI",Healthcare Support Occupations,1580,34900,29,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2844,major,"Monroe, MI",Protective Service Occupations,610,34900,11,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2845,major,"Monroe, MI",Food Preparation and Serving Related Occupations,3160,34900,58,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
2846,major,"Monroe, MI",Building and Grounds Cleaning and Maintenance Occupations,860,34900,16,0,"Monroe, MI",54621,40,64408,6030,6023,3498,20383,6438,18331,247,48890,2102,1974,227,7,1056,118
